ListName,Id,display_name,Name,label::nepali,media::image::english,media::video::english,media::audio::english,media::image::nepali,media::video::nepali,media::audio::nepali,dist1,q101,q101_b,q101_c,q101_a,q102,q102a
q1028b,1,,Yes,?,,,,,,,,,,,,,
q1028b,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1028c,1,,Yes,?,,,,,,,,,,,,,
q1028c,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1029a,1,,Yes,?,,,,,,,,,,,,,
q1029a,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1029b,1,,Yes,?,,,,,,,,,,,,,
q1029b,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1029c,1,,Yes,?,,,,,,,,,,,,,
q1029c,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1030a,1,,Yes,?,,,,,,,,,,,,,
q1030a,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1030b,1,,Yes,?,,,,,,,,,,,,,
q1030b,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1030c,1,,Yes,?,,,,,,,,,,,,,
q1030c,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1031a,1,,Yes,?,,,,,,,,,,,,,
q1031a,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1031b,1,,Yes,?,,,,,,,,,,,,,
q1031b,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1031c,1,,Yes,?,,,,,,,,,,,,,
q1031c,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1032a,1,,Yes,?,,,,,,,,,,,,,
q1032a,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1032b,1,,Yes,?,,,,,,,,,,,,,
q1032b,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1032c,1,,Yes,?,,,,,,,,,,,,,
q1032c,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1033a,1,,Yes,?,,,,,,,,,,,,,
q1033a,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1033b,1,,Yes,?,,,,,,,,,,,,,
q1033b,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1033c,1,,Yes,?,,,,,,,,,,,,,
q1033c,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1034a,1,,Yes,?,,,,,,,,,,,,,
q1034a,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1034b,1,,Yes,?,,,,,,,,,,,,,
q1034b,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1034c,1,,Yes,?,,,,,,,,,,,,,
q1034c,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1035a,1,,Yes,?,,,,,,,,,,,,,
q1035a,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1035b,1,,Yes,?,,,,,,,,,,,,,
q1035b,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1035c,1,,Yes,?,,,,,,,,,,,,,
q1035c,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1036a,1,,Yes,?,,,,,,,,,,,,,
q1036a,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1036b,1,,Yes,?,,,,,,,,,,,,,
q1036b,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1036c,1,,Yes,?,,,,,,,,,,,,,
q1036c,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1037a,1,,Yes,?,,,,,,,,,,,,,
q1037a,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1037b,1,,Yes,?,,,,,,,,,,,,,
q1037b,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1037c,1,,Yes,?,,,,,,,,,,,,,
q1037c,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1038a,1,,Yes,?,,,,,,,,,,,,,
q1038a,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1038b,1,,Yes,?,,,,,,,,,,,,,
q1038b,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1038c,1,,Yes,?,,,,,,,,,,,,,
q1038c,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1039a,1,,Yes,?,,,,,,,,,,,,,
q1039a,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1039b,1,,Yes,?,,,,,,,,,,,,,
q1039b,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1039c,1,,Yes,?,,,,,,,,,,,,,
q1039c,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1040a,1,,Yes,?,,,,,,,,,,,,,
q1040a,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1040b,1,,Yes,?,,,,,,,,,,,,,
q1040b,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1040c,1,,Yes,?,,,,,,,,,,,,,
q1040c,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1041a,1,,Yes,?,,,,,,,,,,,,,
q1041a,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1041b,1,,Yes,?,,,,,,,,,,,,,
q1041b,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1041c,1,,Yes,?,,,,,,,,,,,,,
q1041c,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1042a,1,,Yes,?,,,,,,,,,,,,,
q1042a,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1042b,1,,Yes,?,,,,,,,,,,,,,
q1042b,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1042c,1,,Yes,?,,,,,,,,,,,,,
q1042c,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1043a,1,,Yes,?,,,,,,,,,,,,,
q1043a,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1043b,1,,Yes,?,,,,,,,,,,,,,
q1043b,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1043c,1,,Yes,?,,,,,,,,,,,,,
q1043c,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1044a,1,,Yes,?,,,,,,,,,,,,,
q1044a,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1044b,1,,Yes,?,,,,,,,,,,,,,
q1044b,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1044c,1,,Yes,?,,,,,,,,,,,,,
q1044c,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1045a,1,,Yes,?,,,,,,,,,,,,,
q1045a,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1045b,1,,Yes,?,,,,,,,,,,,,,
q1045b,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1045c,1,,Yes,?,,,,,,,,,,,,,
q1045c,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1046a,1,,Yes,?,,,,,,,,,,,,,
q1046a,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1046b,1,,Yes,?,,,,,,,,,,,,,
q1046b,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1046c,1,,Yes,?,,,,,,,,,,,,,
q1046c,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1047a,1,,Yes,?,,,,,,,,,,,,,
q1047a,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1047b,1,,Yes,?,,,,,,,,,,,,,
q1047b,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1047c,1,,Yes,?,,,,,,,,,,,,,
q1047c,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1048a,1,,Yes,?,,,,,,,,,,,,,
q1048a,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1048b,1,,Yes,?,,,,,,,,,,,,,
q1048b,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1048c,1,,Yes,?,,,,,,,,,,,,,
q1048c,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1049a,1,,Yes,?,,,,,,,,,,,,,
q1049a,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1049b,1,,Yes,?,,,,,,,,,,,,,
q1049b,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1049c,1,,Yes,?,,,,,,,,,,,,,
q1049c,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1050a,1,,Yes,?,,,,,,,,,,,,,
q1050a,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1050b,1,,Yes,?,,,,,,,,,,,,,
q1050b,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1050c,1,,Yes,?,,,,,,,,,,,,,
q1050c,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1051a,1,,Yes,?,,,,,,,,,,,,,
q1051a,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1051b,1,,Yes,?,,,,,,,,,,,,,
q1051b,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1051c,1,,Yes,?,,,,,,,,,,,,,
q1051c,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1052a,1,,Yes,?,,,,,,,,,,,,,
q1052a,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1052b,1,,Yes,?,,,,,,,,,,,,,
q1052b,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1052c,1,,Yes,?,,,,,,,,,,,,,
q1052c,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1053a,1,,Yes,?,,,,,,,,,,,,,
q1053a,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1053b,1,,Yes,?,,,,,,,,,,,,,
q1053b,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1053c,1,,Yes,?,,,,,,,,,,,,,
q1053c,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1054a,1,,Yes,?,,,,,,,,,,,,,
q1054a,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1054b,1,,Yes,?,,,,,,,,,,,,,
q1054b,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1054c,1,,Yes,?,,,,,,,,,,,,,
q1054c,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1055a,1,,Yes,?,,,,,,,,,,,,,
q1055a,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1055b,1,,Yes,?,,,,,,,,,,,,,
q1055b,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1055c,1,,Yes,?,,,,,,,,,,,,,
q1055c,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1056a,1,,Yes,?,,,,,,,,,,,,,
q1056a,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1056b,1,,Yes,?,,,,,,,,,,,,,
q1056b,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1056c,1,,Yes,?,,,,,,,,,,,,,
q1056c,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1057a,1,,Yes,?,,,,,,,,,,,,,
q1057a,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1057b,1,,Yes,?,,,,,,,,,,,,,
q1057b,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1057c,1,,Yes,?,,,,,,,,,,,,,
q1057c,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1058a,1,,Yes,?,,,,,,,,,,,,,
q1058a,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1058b,1,,Yes,?,,,,,,,,,,,,,
q1058b,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1058c,1,,Yes,?,,,,,,,,,,,,,
q1058c,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1059a,1,,Yes,?,,,,,,,,,,,,,
q1059a,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1059b,1,,Yes,?,,,,,,,,,,,,,
q1059b,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1059c,1,,Yes,?,,,,,,,,,,,,,
q1059c,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1060a,1,,Yes,?,,,,,,,,,,,,,
q1060a,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1060b,1,,Yes,?,,,,,,,,,,,,,
q1060b,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1060c,1,,Yes,?,,,,,,,,,,,,,
q1060c,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1061a,1,,Yes,?,,,,,,,,,,,,,
q1061a,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1061b,1,,Yes,?,,,,,,,,,,,,,
q1061b,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1061c,1,,Yes,?,,,,,,,,,,,,,
q1061c,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1062a,1,,Yes,?,,,,,,,,,,,,,
q1062a,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1062b,1,,Yes,?,,,,,,,,,,,,,
q1062b,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1062c,1,,Yes,?,,,,,,,,,,,,,
q1062c,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1063a,1,,Yes,?,,,,,,,,,,,,,
q1063a,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1063b,1,,Yes,?,,,,,,,,,,,,,
q1063b,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1063c,1,,Yes,?,,,,,,,,,,,,,
q1063c,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1064a,1,,Yes,?,,,,,,,,,,,,,
q1064a,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1064b,1,,Yes,?,,,,,,,,,,,,,
q1064b,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1064c,1,,Yes,?,,,,,,,,,,,,,
q1064c,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1065a,1,,Yes,?,,,,,,,,,,,,,
q1065a,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1065b,1,,Yes,?,,,,,,,,,,,,,
q1065b,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1065c,1,,Yes,?,,,,,,,,,,,,,
q1065c,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1066a,1,,Yes,?,,,,,,,,,,,,,
q1066a,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1066b,1,,Yes,?,,,,,,,,,,,,,
q1066b,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1066c,1,,Yes,?,,,,,,,,,,,,,
q1066c,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1067a,1,,Yes,?,,,,,,,,,,,,,
q1067a,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1067b,1,,Yes,?,,,,,,,,,,,,,
q1067b,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1067c,1,,Yes,?,,,,,,,,,,,,,
q1067c,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1068a,1,,Yes,?,,,,,,,,,,,,,
q1068a,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1068b,1,,Yes,?,,,,,,,,,,,,,
q1068b,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1068c,1,,Yes,?,,,,,,,,,,,,,
q1068c,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1069a,1,,Yes,?,,,,,,,,,,,,,
q1069a,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1069b,1,,Yes,?,,,,,,,,,,,,,
q1069b,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1069c,1,,Yes,?,,,,,,,,,,,,,
q1069c,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1070a,1,,Yes,?,,,,,,,,,,,,,
q1070a,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1070b,1,,Yes,?,,,,,,,,,,,,,
q1070b,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1070c,1,,Yes,?,,,,,,,,,,,,,
q1070c,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1071a,1,,Yes,?,,,,,,,,,,,,,
q1071a,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1071b,1,,Yes,?,,,,,,,,,,,,,
q1071b,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1071c,1,,Yes,?,,,,,,,,,,,,,
q1071c,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1072a,1,,Yes,?,,,,,,,,,,,,,
q1072a,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1072b,1,,Yes,?,,,,,,,,,,,,,
q1072b,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1072c,1,,Yes,?,,,,,,,,,,,,,
q1072c,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1073a,1,,Yes,?,,,,,,,,,,,,,
q1073a,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1073b,1,,Yes,?,,,,,,,,,,,,,
q1073b,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1073c,1,,Yes,?,,,,,,,,,,,,,
q1073c,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1074a,1,,Yes,?,,,,,,,,,,,,,
q1074a,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1074b,1,,Yes,?,,,,,,,,,,,,,
q1074b,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1074c,1,,Yes,?,,,,,,,,,,,,,
q1074c,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1075a,1,,Yes,?,,,,,,,,,,,,,
q1075a,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1075b,1,,Yes,?,,,,,,,,,,,,,
q1075b,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1075c,1,,Yes,?,,,,,,,,,,,,,
q1075c,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1076a,1,,Yes,?,,,,,,,,,,,,,
q1076a,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1076b,1,,Yes,?,,,,,,,,,,,,,
q1076b,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1076c,1,,Yes,?,,,,,,,,,,,,,
q1076c,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1077a,1,,Yes,?,,,,,,,,,,,,,
q1077a,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1077b,1,,Yes,?,,,,,,,,,,,,,
q1077b,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1077c,1,,Yes,?,,,,,,,,,,,,,
q1077c,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1078a,1,,Yes,?,,,,,,,,,,,,,
q1078a,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1078b,1,,Yes,?,,,,,,,,,,,,,
q1078b,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1078c,1,,Yes,?,,,,,,,,,,,,,
q1078c,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1079a,1,,Yes,?,,,,,,,,,,,,,
q1079a,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1079b,1,,Yes,?,,,,,,,,,,,,,
q1079b,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1079c,1,,Yes,?,,,,,,,,,,,,,
q1079c,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1080a,1,,Yes,?,,,,,,,,,,,,,
q1080a,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1080b,1,,Yes,?,,,,,,,,,,,,,
q1080b,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1080c,1,,Yes,?,,,,,,,,,,,,,
q1080c,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1081a,1,,Yes,?,,,,,,,,,,,,,
q1081a,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1081b,1,,Yes,?,,,,,,,,,,,,,
q1081b,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1081c,1,,Yes,?,,,,,,,,,,,,,
q1081c,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1082a,1,,Yes,?,,,,,,,,,,,,,
q1082a,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1082b,1,,Yes,?,,,,,,,,,,,,,
q1082b,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1082c,1,,Yes,?,,,,,,,,,,,,,
q1082c,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1083a,1,,Yes,?,,,,,,,,,,,,,
q1083a,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1083b,1,,Yes,?,,,,,,,,,,,,,
q1083b,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1083c,1,,Yes,?,,,,,,,,,,,,,
q1083c,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1084a,1,,Yes,?,,,,,,,,,,,,,
q1084a,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1084b,1,,Yes,?,,,,,,,,,,,,,
q1084b,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1084c,1,,Yes,?,,,,,,,,,,,,,
q1084c,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1085a,1,,Yes,?,,,,,,,,,,,,,
q1085a,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1085b,1,,Yes,?,,,,,,,,,,,,,
q1085b,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1085c,1,,Yes,?,,,,,,,,,,,,,
q1085c,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1086a,1,,Yes,?,,,,,,,,,,,,,
q1086a,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1086b,1,,Yes,?,,,,,,,,,,,,,
q1086b,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1086c,1,,Yes,?,,,,,,,,,,,,,
q1086c,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1087,1,,Yes,?,,,,,,,,,,,,,
q1087,2,,No,???,,,,,,,,,,,,,
q1087,3,,NA,???? ?????,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1088,1,,Yes,?,,,,,,,,,,,,,
q1088,2,,No,???,,,,,,,,,,,,,
q1088,3,,NA,???? ?????,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1089,1,,Yes,?,,,,,,,,,,,,,
q1089,2,,No,???,,,,,,,,,,,,,
q1089,3,,NA,???? ?????,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1101a,1,,Yes,?,,,,,,,,,,,,,
q1101a,2,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1101b,1,,Yes,??,,,,,,,,,,,,,
q1101b,2,,No,????,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1101c,1,,Monthly,?????,,,,,,,,,,,,,
q1101c,2,,Bimonthly,???????? ? ???????,,,,,,,,,,,,,
q1101c,3,,Quarterly,???????? ? ???????,,,,,,,,,,,,,
q1101c,4,,Yearly,???????,,,,,,,,,,,,,
q1101c,5,,As and when required,????????? ??????,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1102,1,,Yes (observed),"? , (?????? ??????)",,,,,,,,,,,,,
q1102,2,,Yes (not observed),"? ,(?????? ??????????)",,,,,,,,,,,,,
q1102,3,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1103,1,,Yes (observed),"? , (?????? ??????)",,,,,,,,,,,,,
q1103,2,,Yes (not observed),"? ,(?????? ??????????)",,,,,,,,,,,,,
q1103,3,,No,???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1104a,1,,"Yes, verified with report","????, ?????????? ???? ?????",,,,,,,,,,,,,
q1104a,2,,"Yes, without report","????, ?? ??????? ?????",,,,,,,,,,,,,
q1104a,3,,No,????,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1104b,1,,Yes,?,,,,,,,,,,,,,
q1104b,2,,No,???,,,,,,,,,,,,,
q1104b,49,,Do not know,???? ???,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1104c,1,,Yes,????,,,,,,,,,,,,,
q1104c,2,,No,????,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1104d,1,,Notice boards of municipality  /DDC,?.??/??.??.? ?? ????? ??????,,,,,,,,,,,,,
q1104d,2,,In yearly gathering of Municipality  /DDC,?.??/??.??.? ?? ??????? ??????,,,,,,,,,,,,,
q1104d,3,,During HFOMC meeting,????????? ?????? ?????????? ??????? ??????,,,,,,,,,,,,,
q1104d,4,,Not displayed,????????? ?????,,,,,,,,,,,,,
q1104d,96,,Others (specify),???? (??????????? ),,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
q1104e,1,,Yes: verified,"????, ???? ??????",,,,,,,,,,,,,
q1104e,2,,Yes: not verified,"????, ???? ???? ??????",,,,,,,,,,,,,
q1104e,3,,No,????,,,,,,,,,,,,,
q1104e,4,,Nothing was recommended,???? ??? ??????? ?????,,,,,,,,,,,,,
